ID;URL;Name;nameWithOwner;Stargazers;createdAt
MDEwOlJlcG9zaXRvcnk2MjkyMDI5;https://github.com/yixia/VitamioBundle;VitamioBundle;yixia/VitamioBundle;5274;2012-10-19T08:40:49Z
MDEwOlJlcG9zaXRvcnk2NzkyMDU5OQ==;https://github.com/KeepSafe/TapTargetView;TapTargetView;KeepSafe/TapTargetView;5251;2016-09-11T09:07:36Z
MDEwOlJlcG9zaXRvcnk3Njk0MjA4;https://github.com/lucasr/twoway-view;twoway-view;lucasr/twoway-view;5250;2013-01-18T20:55:23Z
MDEwOlJlcG9zaXRvcnkzNjIwNTQ4OA==;https://github.com/motianhuo/wechat;wechat;motianhuo/wechat;5248;2015-05-25T02:33:37Z
MDEwOlJlcG9zaXRvcnkyOTc4MjQwMA==;https://github.com/h6ah4i/android-advancedrecyclerview;android-advancedrecyclerview;h6ah4i/android-advancedrecyclerview;5246;2015-01-24T16:14:39Z
MDEwOlJlcG9zaXRvcnkzMjYzMTM1Mw==;https://github.com/Clans/FloatingActionButton;FloatingActionButton;Clans/FloatingActionButton;5235;2015-03-21T12:36:16Z
MDEwOlJlcG9zaXRvcnkyNjI0NTIx;https://github.com/gephi/gephi;gephi;gephi/gephi;5231;2011-10-22T03:14:46Z
MDEwOlJlcG9zaXRvcnk3NDI2MTE2OA==;https://github.com/ffay/lanproxy;lanproxy;ffay/lanproxy;5224;2016-11-20T08:12:10Z
MDEwOlJlcG9zaXRvcnkxODkxNTIzMw==;https://github.com/xxv/android-lifecycle;android-lifecycle;xxv/android-lifecycle;5217;2014-04-18T14:26:22Z
MDEwOlJlcG9zaXRvcnkyOTE4NjMyNw==;https://github.com/Yalantis/Side-Menu.Android;Side-Menu.Android;Yalantis/Side-Menu.Android;5212;2015-01-13T11:11:27Z
MDEwOlJlcG9zaXRvcnkzNTQ4MjU0;https://github.com/thinkaurelius/titan;titan;thinkaurelius/titan;5212;2012-02-25T22:53:53Z
MDEwOlJlcG9zaXRvcnk0MTEwNTQ1MA==;https://github.com/TommyLemon/Android-ZBLibrary;Android-ZBLibrary;TommyLemon/Android-ZBLibrary;5210;2015-08-20T16:03:53Z
MDEwOlJlcG9zaXRvcnk1MjA1NDc1Ng==;https://github.com/AriaLyy/Aria;Aria;AriaLyy/Aria;5199;2016-02-19T02:16:07Z
MDEwOlJlcG9zaXRvcnk0NjM0ODAyNg==;https://github.com/Karumi/Dexter;Dexter;Karumi/Dexter;5190;2015-11-17T13:14:43Z
MDEwOlJlcG9zaXRvcnk0ODEyMzM2;https://github.com/square/otto;otto;square/otto;5190;2012-06-27T19:06:49Z
MDEwOlJlcG9zaXRvcnk2NTc1Nzc2MQ==;https://github.com/beemdevelopment/Aegis;Aegis;beemdevelopment/Aegis;5171;2016-08-15T19:10:31Z
MDEwOlJlcG9zaXRvcnkxMzgxOTQ0MzM=;https://github.com/Nepxion/Discovery;Discovery;Nepxion/Discovery;5168;2018-06-21T16:16:49Z
MDEwOlJlcG9zaXRvcnkyMjQyMzA1NzQ=;https://github.com/provectus/kafka-ui;kafka-ui;provectus/kafka-ui;5162;2019-11-26T15:55:55Z
MDEwOlJlcG9zaXRvcnkzMzI0MzcyNQ==;https://github.com/danikula/AndroidVideoCache;AndroidVideoCache;danikula/AndroidVideoCache;5162;2015-04-01T11:25:52Z
MDEwOlJlcG9zaXRvcnkxNjM3ODg3OQ==;https://github.com/vavr-io/vavr;vavr;vavr-io/vavr;5148;2014-01-30T14:07:25Z
MDEwOlJlcG9zaXRvcnkxNzU2NTAyMDE=;https://github.com/alipay/SoloPi;SoloPi;alipay/SoloPi;5147;2019-03-14T15:32:49Z
MDEwOlJlcG9zaXRvcnkxNzUxNzUyMQ==;https://github.com/auth0/java-jwt;java-jwt;auth0/java-jwt;5147;2014-03-07T15:06:11Z
MDEwOlJlcG9zaXRvcnkzMTQ0MTg2Mg==;https://github.com/facebook/shimmer-android;shimmer-android;facebook/shimmer-android;5140;2015-02-27T22:25:22Z
MDEwOlJlcG9zaXRvcnkyNDc2NTkwMjg=;https://github.com/PowerJob/PowerJob;PowerJob;PowerJob/PowerJob;5108;2020-03-16T09:19:55Z
MDEwOlJlcG9zaXRvcnk5NzMzMTIz;https://github.com/socketio/socket.io-client-java;socket.io-client-java;socketio/socket.io-client-java;5085;2013-04-28T17:04:05Z
MDEwOlJlcG9zaXRvcnk4OTQwNTM0;https://github.com/careercup/ctci;ctci;careercup/ctci;5080;2013-03-21T23:01:01Z
MDEwOlJlcG9zaXRvcnk4MTIxNzA3;https://github.com/mybatis/generator;generator;mybatis/generator;5053;2013-02-10T11:14:50Z
MDEwOlJlcG9zaXRvcnkxMzgxNjcz;https://github.com/kiegroup/drools;drools;kiegroup/drools;5027;2011-02-18T08:37:05Z
MDEwOlJlcG9zaXRvcnk0Njk3NzEzMA==;https://github.com/wequick/Small;Small;wequick/Small;5024;2015-11-27T11:37:20Z
MDEwOlJlcG9zaXRvcnk4NjU4NTc3Ng==;https://github.com/alibaba/UltraViewPager;UltraViewPager;alibaba/UltraViewPager;5014;2017-03-29T13:31:53Z
MDEwOlJlcG9zaXRvcnk0NzEwODc2;https://github.com/Trinea/android-common;android-common;Trinea/android-common;5012;2012-06-19T07:49:46Z
MDEwOlJlcG9zaXRvcnkyNjQ1MDU1Mw==;https://github.com/frogermcs/InstaMaterial;InstaMaterial;frogermcs/InstaMaterial;5009;2014-11-10T18:56:49Z
MDEwOlJlcG9zaXRvcnkzNzg0NDAwMQ==;https://github.com/huanghongxun/HMCL;HMCL;huanghongxun/HMCL;4997;2015-06-22T08:06:03Z
MDEwOlJlcG9zaXRvcnk4NjI4OTkwMQ==;https://github.com/baidu/uid-generator;uid-generator;baidu/uid-generator;4991;2017-03-27T04:03:43Z
MDEwOlJlcG9zaXRvcnk4MTQ2NzY3Mw==;https://github.com/Genymobile/gnirehtet;gnirehtet;Genymobile/gnirehtet;4987;2017-02-09T16:01:13Z
MDEwOlJlcG9zaXRvcnkxODQzMDQ3;https://github.com/spring-attic/spring-mvc-showcase;spring-mvc-showcase;spring-attic/spring-mvc-showcase;4987;2011-06-03T15:36:55Z
MDEwOlJlcG9zaXRvcnkyNzkxMzc1Mw==;https://github.com/orhanobut/dialogplus;dialogplus;orhanobut/dialogplus;4985;2014-12-12T09:24:44Z
MDEwOlJlcG9zaXRvcnkyNDk1MzA4MA==;https://github.com/google/google-authenticator;google-authenticator;google/google-authenticator;4979;2014-10-08T17:54:27Z
MDEwOlJlcG9zaXRvcnkxNjY0MzU4MDQ=;https://github.com/ElderDrivers/EdXposed;EdXposed;ElderDrivers/EdXposed;4978;2019-01-18T16:18:19Z
MDEwOlJlcG9zaXRvcnk2NjcwNDA4OA==;https://github.com/amitshekhariitbhu/RxJava2-Android-Samples;RxJava2-Android-Samples;amitshekhariitbhu/RxJava2-Android-Samples;4967;2016-08-27T08:21:37Z
MDEwOlJlcG9zaXRvcnk2NDIwMjA5NQ==;https://github.com/yipianfengye/android-zxingLibrary;android-zxingLibrary;yipianfengye/android-zxingLibrary;4956;2016-07-26T08:00:18Z
MDEwOlJlcG9zaXRvcnk2NzAxMzk3Mw==;https://github.com/rubensousa/GravitySnapHelper;GravitySnapHelper;rubensousa/GravitySnapHelper;4953;2016-08-31T07:25:23Z
MDEwOlJlcG9zaXRvcnkyNTIwODM5OA==;https://github.com/traex/RippleEffect;RippleEffect;traex/RippleEffect;4949;2014-10-14T13:32:51Z
MDEwOlJlcG9zaXRvcnk2NzA5MTQ5;https://github.com/pardom-zz/ActiveAndroid;ActiveAndroid;pardom-zz/ActiveAndroid;4708;2012-11-15T18:10:45Z
MDEwOlJlcG9zaXRvcnkyMDY0NDQ=;https://github.com/apache/hive;hive;apache/hive;4707;2009-05-21T02:31:01Z
MDEwOlJlcG9zaXRvcnkyMTc0MTg5MQ==;https://github.com/spring-cloud/spring-cloud-netflix;spring-cloud-netflix;spring-cloud/spring-cloud-netflix;4700;2014-07-11T15:46:12Z
MDEwOlJlcG9zaXRvcnk0MDEwMjE4Ng==;https://github.com/hongyangAndroid/baseAdapter;baseAdapter;hongyangAndroid/baseAdapter;4695;2015-08-03T02:55:51Z
MDEwOlJlcG9zaXRvcnkxMTMzOTc1NA==;https://github.com/deathmarine/Luyten;Luyten;deathmarine/Luyten;4678;2013-07-11T10:57:28Z
MDEwOlJlcG9zaXRvcnkxMjc3Mjc3Mjg=;https://github.com/sofastack/sofa-boot;sofa-boot;sofastack/sofa-boot;4675;2018-04-02T08:28:14Z
MDEwOlJlcG9zaXRvcnk1NDUzOTg5;https://github.com/jankotek/mapdb;mapdb;jankotek/mapdb;4662;2012-08-17T15:28:54Z
MDEwOlJlcG9zaXRvcnkyODc1Mjg1MA==;https://github.com/wdullaer/MaterialDateTimePicker;MaterialDateTimePicker;wdullaer/MaterialDateTimePicker;4659;2015-01-03T19:41:03Z
MDEwOlJlcG9zaXRvcnk2NjU5MDgyMg==;https://github.com/nisrulz/android-tips-tricks;android-tips-tricks;nisrulz/android-tips-tricks;4655;2016-08-25T20:27:33Z
MDEwOlJlcG9zaXRvcnkyMDY4Nzc4NDU=;https://github.com/android/views-widgets-samples;views-widgets-samples;android/views-widgets-samples;4639;2019-09-06T21:39:12Z
MDEwOlJlcG9zaXRvcnkxNzU2MzUw;https://github.com/JodaOrg/joda-time;joda-time;JodaOrg/joda-time;4874;2011-05-16T16:49:57Z
MDEwOlJlcG9zaXRvcnkyNTIzNzYwOA==;https://github.com/andkulikov/Transitions-Everywhere;Transitions-Everywhere;andkulikov/Transitions-Everywhere;4857;2014-10-15T03:37:03Z
MDEwOlJlcG9zaXRvcnkxMTQ1MjA3MTc=;https://github.com/lingochamp/okdownload;okdownload;lingochamp/okdownload;4839;2017-12-17T08:21:22Z
MDEwOlJlcG9zaXRvcnkxOTc0ODI1MQ==;https://github.com/claritylab/lucida;lucida;claritylab/lucida;4820;2014-05-13T17:12:49Z
MDEwOlJlcG9zaXRvcnk0Njc2NjExMg==;https://github.com/mcxiaoke/packer-ng-plugin;packer-ng-plugin;mcxiaoke/packer-ng-plugin;4820;2015-11-24T04:08:08Z
MDEwOlJlcG9zaXRvcnkyNjU1MTMwNjc=;https://github.com/LandGrey/SpringBootVulExploit;SpringBootVulExploit;LandGrey/SpringBootVulExploit;4809;2020-05-20T09:18:44Z
MDEwOlJlcG9zaXRvcnk5OTQxMjMwOA==;https://github.com/apache/incubator-seatunnel;incubator-seatunnel;apache/incubator-seatunnel;4806;2017-08-05T09:14:47Z
MDEwOlJlcG9zaXRvcnk4NjU0MTI=;https://github.com/OpenTSDB/opentsdb;opentsdb;OpenTSDB/opentsdb;4801;2010-08-27T02:05:20Z
MDEwOlJlcG9zaXRvcnkxMTc3NzQyOTA=;https://github.com/dromara/lamp-cloud;lamp-cloud;dromara/lamp-cloud;4800;2018-01-17T02:51:04Z
MDEwOlJlcG9zaXRvcnkzNDAzOTY5MA==;https://github.com/apache/groovy;groovy;apache/groovy;4798;2015-04-16T07:00:05Z
MDEwOlJlcG9zaXRvcnkyMDA4OTg1Nw==;https://github.com/apache/hbase;hbase;apache/hbase;4794;2014-05-23T07:00:07Z
MDEwOlJlcG9zaXRvcnkxNTA1NTcxNw==;https://github.com/youtube/api-samples;api-samples;youtube/api-samples;4788;2013-12-09T18:41:41Z
MDEwOlJlcG9zaXRvcnkxNTA1NzIxNg==;https://github.com/etsy/AndroidStaggeredGrid;AndroidStaggeredGrid;etsy/AndroidStaggeredGrid;4773;2013-12-09T19:43:45Z
MDEwOlJlcG9zaXRvcnkyMDYzMTc=;https://github.com/apache/camel;camel;apache/camel;4766;2009-05-21T00:25:36Z
MDEwOlJlcG9zaXRvcnk3NzM4NTYwNw==;https://github.com/JanusGraph/janusgraph;janusgraph;JanusGraph/janusgraph;4764;2016-12-26T13:26:29Z
MDEwOlJlcG9zaXRvcnk3NDI3MTA1NA==;https://github.com/youlookwhat/CloudReader;CloudReader;youlookwhat/CloudReader;4759;2016-11-20T11:59:25Z
MDEwOlJlcG9zaXRvcnkyODM4MTE4Mg==;https://github.com/saiwu-bigkoo/Android-ConvenientBanner;Android-ConvenientBanner;saiwu-bigkoo/Android-ConvenientBanner;4750;2014-12-23T06:12:33Z
MDEwOlJlcG9zaXRvcnk1MjQ0NDQ1;https://github.com/AntennaPod/AntennaPod;AntennaPod;AntennaPod/AntennaPod;4750;2012-07-31T10:25:08Z
MDEwOlJlcG9zaXRvcnk2NDkwNDkxNg==;https://github.com/google/cameraview;cameraview;google/cameraview;4741;2016-08-04T05:22:14Z
MDEwOlJlcG9zaXRvcnkxNjM4MTU3MQ==;https://github.com/spring-projects/spring-data-examples;spring-data-examples;spring-projects/spring-data-examples;4734;2014-01-30T15:42:43Z
MDEwOlJlcG9zaXRvcnkxNTk0MjI0MDk=;https://github.com/CodingDocs/springboot-guide;springboot-guide;CodingDocs/springboot-guide;4727;2018-11-28T01:05:07Z
MDEwOlJlcG9zaXRvcnk2NzA5MTQ5;https://github.com/pardom-zz/ActiveAndroid;ActiveAndroid;pardom-zz/ActiveAndroid;4708;2012-11-15T18:10:45Z
MDEwOlJlcG9zaXRvcnkyMDY0NDQ=;https://github.com/apache/hive;hive;apache/hive;4707;2009-05-21T02:31:01Z
MDEwOlJlcG9zaXRvcnkyMTc0MTg5MQ==;https://github.com/spring-cloud/spring-cloud-netflix;spring-cloud-netflix;spring-cloud/spring-cloud-netflix;4700;2014-07-11T15:46:12Z
MDEwOlJlcG9zaXRvcnkxMjk4NDc0Ng==;https://github.com/gabrielemariotti/cardslib;cardslib;gabrielemariotti/cardslib;4695;2013-09-20T21:57:19Z
MDEwOlJlcG9zaXRvcnk0MDEwMjE4Ng==;https://github.com/hongyangAndroid/baseAdapter;baseAdapter;hongyangAndroid/baseAdapter;4695;2015-08-03T02:55:51Z
MDEwOlJlcG9zaXRvcnkxMTMzOTc1NA==;https://github.com/deathmarine/Luyten;Luyten;deathmarine/Luyten;4678;2013-07-11T10:57:28Z
MDEwOlJlcG9zaXRvcnkxMjc3Mjc3Mjg=;https://github.com/sofastack/sofa-boot;sofa-boot;sofastack/sofa-boot;4675;2018-04-02T08:28:14Z
MDEwOlJlcG9zaXRvcnk1NDUzOTg5;https://github.com/jankotek/mapdb;mapdb;jankotek/mapdb;4662;2012-08-17T15:28:54Z
MDEwOlJlcG9zaXRvcnkyODc1Mjg1MA==;https://github.com/wdullaer/MaterialDateTimePicker;MaterialDateTimePicker;wdullaer/MaterialDateTimePicker;4659;2015-01-03T19:41:03Z
MDEwOlJlcG9zaXRvcnk2NjU5MDgyMg==;https://github.com/nisrulz/android-tips-tricks;android-tips-tricks;nisrulz/android-tips-tricks;4655;2016-08-25T20:27:33Z
MDEwOlJlcG9zaXRvcnkyMDY4Nzc4NDU=;https://github.com/android/views-widgets-samples;views-widgets-samples;android/views-widgets-samples;4639;2019-09-06T21:39:12Z
MDEwOlJlcG9zaXRvcnk4MTI2NzE3MQ==;https://github.com/jgilfelt/chuck;chuck;jgilfelt/chuck;4636;2017-02-07T23:51:39Z
MDEwOlJlcG9zaXRvcnk5ODQ5OTI4Mw==;https://github.com/Col-E/Recaf;Recaf;Col-E/Recaf;4632;2017-07-27T06:01:10Z
MDEwOlJlcG9zaXRvcnkyMTA4NDgx;https://github.com/spring-attic/spring-security-oauth;spring-security-oauth;spring-attic/spring-security-oauth;4632;2011-07-26T18:08:49Z
MDEwOlJlcG9zaXRvcnkyMzgyMzUwMw==;https://github.com/kyleduo/SwitchButton;SwitchButton;kyleduo/SwitchButton;4620;2014-09-09T07:20:43Z
MDEwOlJlcG9zaXRvcnkxMjkyNjQ1OTA=;https://github.com/techGay/v9porn;v9porn;techGay/v9porn;4618;2018-04-12T14:32:04Z
MDEwOlJlcG9zaXRvcnkyNjc1MzU1;https://github.com/javaparser/javaparser;javaparser;javaparser/javaparser;4600;2011-10-30T14:03:44Z
MDEwOlJlcG9zaXRvcnkzMTAwMTQyMg==;https://github.com/square/sqlbrite;sqlbrite;square/sqlbrite;4597;2015-02-19T04:38:37Z
MDEwOlJlcG9zaXRvcnkxNzI4NjU4Nw==;https://github.com/reactive-streams/reactive-streams-jvm;reactive-streams-jvm;reactive-streams/reactive-streams-jvm;4589;2014-02-28T13:16:15Z
MDEwOlJlcG9zaXRvcnk5NzU4MDExNQ==;https://github.com/natario1/CameraView;CameraView;natario1/CameraView;4585;2017-07-18T09:30:33Z
MDEwOlJlcG9zaXRvcnk4Njk3NTQ=;https://github.com/go-lang-plugin-org/go-lang-idea-plugin;go-lang-idea-plugin;go-lang-plugin-org/go-lang-idea-plugin;4582;2010-08-29T08:20:01Z
MDEwOlJlcG9zaXRvcnkxODI0MjE0OQ==;https://github.com/cglib/cglib;cglib;cglib/cglib;4581;2014-03-29T13:48:30Z
MDEwOlJlcG9zaXRvcnk4Njg3NDI3NA==;https://github.com/ZHENFENG13/spring-boot-projects;spring-boot-projects;ZHENFENG13/spring-boot-projects;4580;2017-04-01T01:50:14Z
MDEwOlJlcG9zaXRvcnk1OTM1MDM2OA==;https://github.com/SplashCodes/JAViewer;JAViewer;SplashCodes/JAViewer;4578;2016-05-21T08:47:10Z
MDEwOlJlcG9zaXRvcnk1NzIwMTg0NA==;https://github.com/danielzeller/Depth-LIB-Android-;Depth-LIB-Android-;danielzeller/Depth-LIB-Android-;4576;2016-04-27T09:37:28Z
MDEwOlJlcG9zaXRvcnkxOTc1OTkzMzM=;https://github.com/2227324689/gpmall;gpmall;2227324689/gpmall;4575;2019-07-18T14:09:22Z
MDEwOlJlcG9zaXRvcnk0MDg3NzE3NQ==;https://github.com/chentao0707/SimplifyReader;SimplifyReader;chentao0707/SimplifyReader;4574;2015-08-17T08:22:53Z
MDEwOlJlcG9zaXRvcnk3MDgzMjQw;https://github.com/orientechnologies/orientdb;orientdb;orientechnologies/orientdb;4571;2012-12-09T20:33:47Z
MDEwOlJlcG9zaXRvcnk2NjE2NDI5OA==;https://github.com/romandanylyk/PageIndicatorView;PageIndicatorView;romandanylyk/PageIndicatorView;4568;2016-08-20T19:25:32Z
MDEwOlJlcG9zaXRvcnkzNjcwODMyMQ==;https://github.com/pili-engineering/PLDroidPlayer;PLDroidPlayer;pili-engineering/PLDroidPlayer;4565;2015-06-02T04:41:29Z
MDEwOlJlcG9zaXRvcnkzOTY3MzkxMw==;https://github.com/coobird/thumbnailator;thumbnailator;coobird/thumbnailator;4560;2015-07-25T05:38:33Z
MDEwOlJlcG9zaXRvcnkzNDQ3MTYwMA==;https://github.com/Flipboard/bottomsheet;bottomsheet;Flipboard/bottomsheet;4545;2015-04-23T17:37:32Z
MDEwOlJlcG9zaXRvcnk1MDg0MjA1Mw==;https://github.com/zhanghai/Douya;Douya;zhanghai/Douya;4543;2016-02-01T13:44:19Z
MDEwOlJlcG9zaXRvcnk2NzMyODA1Mg==;https://github.com/web3j/web3j;web3j;web3j/web3j;4540;2016-09-04T05:48:49Z
MDEwOlJlcG9zaXRvcnkyMjI1NzgwMzY=;https://github.com/WeiYe-Jing/datax-web;datax-web;WeiYe-Jing/datax-web;4539;2019-11-19T01:09:05Z
MDEwOlJlcG9zaXRvcnkxNzcwNjA5Nw==;https://github.com/jdamcd/android-crop;android-crop;jdamcd/android-crop;4539;2014-03-13T10:24:43Z
MDEwOlJlcG9zaXRvcnkxNDUxNDI1MQ==;https://github.com/bitcoinj/bitcoinj;bitcoinj;bitcoinj/bitcoinj;4532;2013-11-19T04:33:23Z
MDEwOlJlcG9zaXRvcnkxNjc5NjIzNjI=;https://github.com/hansonwang99/Spring-Boot-In-Action;Spring-Boot-In-Action;hansonwang99/Spring-Boot-In-Action;4520;2019-01-28T12:56:51Z
MDEwOlJlcG9zaXRvcnkzMzcwNTQ0NDM=;https://github.com/xManager-App/xManager;xManager;xManager-App/xManager;4517;2021-02-08T11:31:10Z
MDEwOlJlcG9zaXRvcnk1NDkwNTY4;https://github.com/meefik/linuxdeploy;linuxdeploy;meefik/linuxdeploy;4517;2012-08-21T04:49:14Z
MDEwOlJlcG9zaXRvcnkyMDQzODgwOTI=;https://github.com/pig-mesh/pig;pig;pig-mesh/pig;4512;2019-08-26T03:24:53Z
MDEwOlJlcG9zaXRvcnkyOTQyNjE1;https://github.com/JakeWharton/NineOldAndroids;NineOldAndroids;JakeWharton/NineOldAndroids;4512;2011-12-08T19:46:37Z
MDEwOlJlcG9zaXRvcnk2MzgzMTI3MQ==;https://github.com/roncoo/roncoo-pay;roncoo-pay;roncoo/roncoo-pay;4497;2016-07-21T02:46:06Z
MDEwOlJlcG9zaXRvcnk5MDU2MTQy;https://github.com/puniverse/quasar;quasar;puniverse/quasar;4492;2013-03-27T14:51:24Z
MDEwOlJlcG9zaXRvcnk0NjI3NDQ0OA==;https://github.com/zhanglei-workspace/shopping-management-system;shopping-management-system;zhanglei-workspace/shopping-management-system;4491;2015-11-16T12:53:21Z
MDEwOlJlcG9zaXRvcnkzODgzNTIxMw==;https://github.com/firebase/FirebaseUI-Android;FirebaseUI-Android;firebase/FirebaseUI-Android;4486;2015-07-09T17:31:09Z
MDEwOlJlcG9zaXRvcnk2MDE0NTY2Nw==;https://github.com/HotBitmapGG/bilibili-android-client;bilibili-android-client;HotBitmapGG/bilibili-android-client;4469;2016-06-01T04:36:01Z
MDEwOlJlcG9zaXRvcnk0NTkwMzYyMQ==;https://github.com/reactor/reactor-core;reactor-core;reactor/reactor-core;4459;2015-11-10T10:06:40Z
MDEwOlJlcG9zaXRvcnkxOTk2MTA4NQ==;https://github.com/apache/pinot;pinot;apache/pinot;4458;2014-05-19T23:27:48Z
MDEwOlJlcG9zaXRvcnkzODI4NDQwNA==;https://github.com/alibaba/dexposed;dexposed;alibaba/dexposed;4457;2015-06-30T02:59:16Z
MDEwOlJlcG9zaXRvcnk2MTg0OTI=;https://github.com/brianfrankcooper/YCSB;YCSB;brianfrankcooper/YCSB;4442;2010-04-19T20:52:11Z
MDEwOlJlcG9zaXRvcnk3OTIzMTIz;https://github.com/square/android-times-square;android-times-square;square/android-times-square;4441;2013-01-30T20:28:27Z
MDEwOlJlcG9zaXRvcnkxNDc1ODMyOQ==;https://github.com/castorflex/SmoothProgressBar;SmoothProgressBar;castorflex/SmoothProgressBar;4438;2013-11-27T20:32:16Z
MDEwOlJlcG9zaXRvcnk4Nzg3NDUyMQ==;https://github.com/Doikki/DKVideoPlayer;DKVideoPlayer;Doikki/DKVideoPlayer;4434;2017-04-11T01:33:38Z
MDEwOlJlcG9zaXRvcnk1MjMxNjQyMw==;https://github.com/luggit/react-native-config;react-native-config;luggit/react-native-config;4431;2016-02-23T00:19:11Z
MDEwOlJlcG9zaXRvcnk4MDE5MjM3NA==;https://github.com/janishar/android-mvp-architecture;android-mvp-architecture;janishar/android-mvp-architecture;4420;2017-01-27T08:39:06Z
MDEwOlJlcG9zaXRvcnk5NDc2OTM4;https://github.com/ronmamo/reflections;reflections;ronmamo/reflections;4420;2013-04-16T16:19:26Z
MDEwOlJlcG9zaXRvcnkxNzI2MTc4MzU=;https://github.com/javagrowing/JGrowing;JGrowing;javagrowing/JGrowing;4415;2019-02-26T01:55:08Z
MDEwOlJlcG9zaXRvcnk3NjE2MTU4;https://github.com/Netflix/ribbon;ribbon;Netflix/ribbon;4397;2013-01-15T01:08:04Z
MDEwOlJlcG9zaXRvcnkzMTAwNjE1OA==;https://github.com/apache/ignite;ignite;apache/ignite;4395;2015-02-19T08:00:05Z
MDEwOlJlcG9zaXRvcnkyMTgzMzE4Mw==;https://github.com/TeamAmaze/AmazeFileManager;AmazeFileManager;TeamAmaze/AmazeFileManager;4381;2014-07-14T19:47:53Z
MDEwOlJlcG9zaXRvcnk4NDkxNjM3NA==;https://github.com/apache/rocketmq-externals;rocketmq-externals;apache/rocketmq-externals;4376;2017-03-14T07:00:06Z
MDEwOlJlcG9zaXRvcnkzMDgxMDcx;https://github.com/yasserg/crawler4j;crawler4j;yasserg/crawler4j;4368;2011-12-31T22:49:18Z
MDEwOlJlcG9zaXRvcnkxODg4MDYzNTA=;https://github.com/obsidiandynamics/kafdrop;kafdrop;obsidiandynamics/kafdrop;4366;2019-05-27T08:46:56Z
MDEwOlJlcG9zaXRvcnkxNDY0MDE5Mw==;https://github.com/CellularPrivacy/Android-IMSI-Catcher-Detector;Android-IMSI-Catcher-Detector;CellularPrivacy/Android-IMSI-Catcher-Detector;4362;2013-11-23T10:04:14Z
MDEwOlJlcG9zaXRvcnkzMDEyOTkzOQ==;https://github.com/citerus/dddsample-core;dddsample-core;citerus/dddsample-core;4362;2015-01-31T23:21:37Z
MDEwOlJlcG9zaXRvcnkxMTQwMTE0NTM=;https://github.com/Exrick/xpay;xpay;Exrick/xpay;4353;2017-12-12T16:11:19Z
MDEwOlJlcG9zaXRvcnk1NDI4MzA2Mw==;https://github.com/Ashok-Varma/BottomNavigation;BottomNavigation;Ashok-Varma/BottomNavigation;4340;2016-03-19T19:19:30Z
MDEwOlJlcG9zaXRvcnk0OTU2Njk2NQ==;https://github.com/Tencent/GT;GT;Tencent/GT;4334;2016-01-13T10:29:55Z
MDEwOlJlcG9zaXRvcnkzNDU4MjMxOQ==;https://github.com/awangdev/leet-code;leet-code;awangdev/leet-code;4329;2015-04-25T19:14:09Z
MDEwOlJlcG9zaXRvcnk4Njg2Mzgw;https://github.com/j-easy/easy-rules;easy-rules;j-easy/easy-rules;4328;2013-03-10T14:38:26Z
MDEwOlJlcG9zaXRvcnkxMDE4ODY3Mw==;https://github.com/mcxiaoke/android-volley;android-volley;mcxiaoke/android-volley;4312;2013-05-21T05:35:26Z
MDEwOlJlcG9zaXRvcnk4OTk4Njc3MA==;https://github.com/Javen205/IJPay;IJPay;Javen205/IJPay;4312;2017-05-02T03:15:32Z
MDEwOlJlcG9zaXRvcnk2MzQ1MjM0MQ==;https://github.com/robinhood/ticker;ticker;robinhood/ticker;4310;2016-07-15T21:37:52Z
MDEwOlJlcG9zaXRvcnk4NDkzNDk3OQ==;https://github.com/Meituan-Dianping/Robust;Robust;Meituan-Dianping/Robust;4296;2017-03-14T10:14:50Z
MDEwOlJlcG9zaXRvcnkzNjQ1MDg0MA==;https://github.com/bingoogolapple/BGARefreshLayout-Android;BGARefreshLayout-Android;bingoogolapple/BGARefreshLayout-Android;4294;2015-05-28T16:17:00Z
MDEwOlJlcG9zaXRvcnkxMjczMTkwNA==;https://github.com/cjlin1/libsvm;libsvm;cjlin1/libsvm;4281;2013-09-10T14:32:07Z
MDEwOlJlcG9zaXRvcnkxNTY0ODg5OQ==;https://github.com/aporter/coursera-android;coursera-android;aporter/coursera-android;4280;2014-01-05T09:55:31Z
MDEwOlJlcG9zaXRvcnkyNjEwNDI4Ng==;https://github.com/tuguangquan/mybatis;mybatis;tuguangquan/mybatis;4271;2014-11-03T04:51:06Z
MDEwOlJlcG9zaXRvcnkzNzI4NjY3OA==;https://github.com/airbnb/DeepLinkDispatch;DeepLinkDispatch;airbnb/DeepLinkDispatch;4269;2015-06-11T21:16:48Z
MDEwOlJlcG9zaXRvcnkxMTExMzkyNDY=;https://github.com/Heeexy/SpringBoot-Shiro-Vue;SpringBoot-Shiro-Vue;Heeexy/SpringBoot-Shiro-Vue;4264;2017-11-17T18:49:06Z
MDEwOlJlcG9zaXRvcnk1MDUyMzE4NQ==;https://github.com/jeasonlzy/ImagePicker;ImagePicker;jeasonlzy/ImagePicker;4262;2016-01-27T17:05:03Z
MDEwOlJlcG9zaXRvcnkxNzY2MjAyMg==;https://github.com/bisq-network/bisq;bisq;bisq-network/bisq;4258;2014-03-12T09:42:29Z
MDEwOlJlcG9zaXRvcnk2MDM3NzA3MA==;https://github.com/vespa-engine/vespa;vespa;vespa-engine/vespa;4249;2016-06-03T20:54:20Z
